obs,aluminum,barley,beef,coal,cocoa,coffee,rapeseed_oil,copper,cotton,hides,lamb,lead,soft_logs,hard_logs,maize,nickel,oil_brent,oil_DF,oil_WTI,olive_oil,swine,poultry,rice,rubber,fish,hard_sawnwood,soft_sawnwood,shrimp,sunflower_oil,tea,tin,uranium,wheat,wool,zinc,gold,silver,platinum,cpi
1987M03,122.975595499492,95.8377105682458,180.590498825793,175.839423056437,330.37374179991,141.04157651222,133.240223409278,119.795479668718,200.69845775144,137.909351197949,116.956291672371,155.798449410348,65.9698174626746,94.9490533388919,116.309954278352,68.4498598857917,107.03587397038,110.206605977555,101.979008797485,96.9073415025034,331.680690081243,108.581283205119,120.713012477718,210.008900144625,300.222931549881,63.2624712924792,88.5676677676587,130.771048775556,142.487955506054,121.242455514901,168.848020029319,268.602252895447,185.948749434124,256.989927676058,93.7084594477084,217.20637955732,164.735568300356,182.24380176313,112.2
1987M04,125.190132669924,121.064007910325,185.103268163225,148.127101178251,338.88484186864,146.277964766373,136.498517046961,120.880482682797,208.549055819472,162.661706820215,116.671688890552,176.864295786152,63.480587305133,102.705060002486,120.247924476549,70.4163835772073,109.896618717135,110.430541275294,102.960408449915,97.331951263627,358.737607293308,106.128621806212,120.784419169512,216.020706343902,310.303176208131,68.4302190322162,84.524992865169,130.190875533429,153.496024574546,98.5204821058858,169.830196550434,267.410583627942,181.585766949307,274.163150227443,96.9457361139937,231.811403839683,216.38545096561,199.495949956439,112.7
1987M05,125.840892399527,130.924327588879,185.155419099793,147.733843387512,337.332666618273,159.723739716684,136.496312583633,123.42576860988,242.898180181118,164.625992708335,118.055965286046,219.793648104085,66.3941591146946,97.989909333699,130.081502793923,79.9217307043009,111.387050591959,110.137362847129,106.922147284706,97.1507822060754,363.399686581386,105.659042115298,119.858407079646,220.269113568665,319.661132834831,65.2886799895476,84.2102739670809,132.067274623086,174.613219998706,94.7236259897532,170.582707430754,266.70064402539,190.511726611313,269.497250847929,106.497358761021,243.052449670646,244.574221655147,206.125884052736,113
1987M06,130.767780057979,115.403326183043,177.744113798236,147.083033504748,324.316102223716,141.721652374216,141.502117798837,127.162414403209,249.375446433091,160.341958742662,114.721081834254,198.615408536336,68.1214636181144,99.5251761352472,128.876199145881,79.5696525954714,111.48780598574,110.681774125499,109.900929573638,95.2996764744889,422.684847424846,103.981959440439,118.125038935612,227.163695143386,317.597696046626,66.3114867904576,75.6819877946241,131.48548046175,173.457275762306,87.6986822783832,166.3829683323,263.963835136195,173.281315102877,274.39395201719,111.050573524494,236.079612447204,213.508944735224,192.457470506558,113.5
1987M07,146.433080501947,111.728370659739,178.388787266518,160.031228337966,344.533895078327,134.316075352198,141.986634015492,136.610484109217,261.075533533064,160.855377419763,111.356043457775,209.212781899231,71.355187358741,103.106953776655,122.235350454054,85.0397194601213,116.974804497226,113.406465181941,116.547243921763,93.2029555135829,451.771902838026,102.128962526347,114.808187321368,235.83525941701,317.029536382338,68.6978886911815,80.6613206915427,131.138857929778,168.537511004176,99.9954714334166,160.785574295057,260.93127467128,166.401650286203,281.154934344948,104.635486160773,235.944313889182,219.111377072682,193.080223888032,113.8
1987M08,159.594205581879,102.465859400518,174.652771578156,159.331179220127,326.077797851792,136.903482762949,118.774390668725,140.971743027607,270.42573971678,162.908942387471,107.415456966164,206.913315464706,77.005505064028,123.929091825671,113.545193852802,94.5246813932691,111.999565676812,110.546093300029,110.273605667133,91.7125482503811,429.803071880058,105.383207463478,122.08595137729,236.78143649033,316.140262828904,82.5713779686053,81.441639768681,123.44604788999,151.204941337509,102.87123374929,163.861274564894,263.667303367184,169.162218319262,295.566056294071,100.852995713105,240.454929457419,224.633803966486,204.855609715452,114.3
1987M09,153.419990352337,116.252589259127,190.276616313483,158.775534305672,319.476759487771,148.730085618151,129.303851396902,144.892147010826,260.178359045828,172.247673941071,111.667788308368,202.054330640831,84.6647488805043,174.852275489748,115.650203774552,94.6646731969839,107.629218586984,108.313957030871,105.93347006236,92.9139666234748,318.007770621437,105.65953112485,149.093374899827,242.070631394004,317.516879219805,116.500844790285,80.4058123469432,115.900955575451,145.464822838244,103.716610073571,167.030795374782,257.338287451444,176.682122714408,287.042953625827,94.7031389276364,239.200692035597,216.310979196173,197.470980196787,114.7
1987M10,171.954049520467,121.97828375818,190.280981958001,158.361337259657,306.622089017768,159.481236792153,130.933189217439,157.011737161492,236.470243153042,173.49663068129,109.183849837076,187.083314897783,86.7781813957415,178.360294256733,124.700746847752,100.779853715606,110.033617212013,109.047567243126,107.38654791547,92.3940328631566,268.758955928651,103.912507382516,158.816337285903,239.473354362638,312.960588697899,118.837820856917,78.383255806557,117.781999689526,153.887322631821,119.394595728452,168.023453499995,256.666970179832,179.109801614152,298.103554435432,96.1082896534042,241.173126024907,215.604807079883,189.628351572513,115
1987M11,146.713219061143,119.19037087791,193.014654735378,169.502233699517,309.552469056424,167.677166705652,132.33497947667,200.495865477014,234.537132938878,164.202413202266,115.543528806255,199.457617868169,90.7677081504115,191.152498905523,129.240132743704,104.748035434466,104.125979079078,105.94809964366,102.167173109175,96.9997988456637,247.439787969754,100.070516377327,150.560019606813,237.638688382139,317.448398783694,127.361178908759,78.8170795175984,117.373743191469,150.693138781304,123.806641278239,171.488569238367,257.313510031123,180.217369818934,296.272610747551,105.38015935953,241.478534640344,190.000972114024,166.4350530738,115.4
1987M12,158.95270931156,116.625142408932,189.243550361321,180.878561877059,302.319950228694,167.99077206124,201.097707263884,227.641077000293,231.815672691337,160.078590072561,125.244906129244,204.586435619515,84.281669373344,182.047907735348,130.877273542677,134.931203288992,101.158456105304,98.6253586345466,92.8505238581569,99.2133568408566,226.44370087538,98.5241722220872,151.48299605047,247.206048509725,318.942714340638,121.294827978243,76.1626134222878,117.170674431622,168.265915199575,132.98343880896,168.772508683362,255.334788673708,194.849213404552,298.41481075655,107.663467560636,250.686271383348,192.26934061302,166.12119985249,115.6
1988M01,173.919414756859,113.552799646558,186.985886308546,180.254842698173,313.512892224194,168.962342702382,217.122232218135,210.627223070543,222.12396505561,158.66563346016,128.261403838516,205.926638045216,82.9442531240734,154.394825585923,135.988942502273,141.701914264298,97.9740012032049,97.2148998839666,91.8338270292167,96.6924925302965,272.17717472427,98.367398512109,172.189481017067,249.601683819302,319.35142118863,102.870239953117,78.5557096146707,118.931209690403,185.042512808199,135.911131276467,167.665970368539,251.397815490161,200.478366648042,294.607647227443,108.657242198535,244.858692382562,189.38392311169,163.510718390805,116
1988M02,185.475146308705,113.357355929438,195.865102782364,179.944593399209,285.371990027653,183.032232836013,211.124433731178,183.959811462368,207.304946449876,165.306578865459,124.893593670942,202.16871956321,84.2448456597293,117.575778975891,136.988447680877,151.849125404193,91.0462286440426,95.5390649248046,89.4828211524512,93.6655088172364,257.610178467251,99.6542865614074,180.13456423095,246.37855600952,283.337513953933,78.3383593271734,78.3706662584683,125.209048222552,173.085569863306,123.778610683335,164.476378913067,248.676681295113,204.707011198813,296.87394254266,108.197639415697,227.147434634745,178.105405430512,151.482668477603,116.2
1988M03,218.564172076983,123.700356848822,193.597753836871,191.060650103449,266.600087943203,179.366022796797,219.469598011013,185.918622131035,203.247824874101,185.512440433153,130.430590499319,199.611220237046,87.0955667953031,119.004142290207,141.560369542058,270.821401125421,85.2224714359133,85.1995023088573,86.3715628998002,96.089155083113,241.349952519344,100.123888703442,172.624788659123,252.013340913776,286.588282263699,79.2899761745295,80.0537921456898,131.33251134846,164.646073679078,122.159619004593,166.083209116347,241.949531492259,193.913598961115,296.570497547663,120.967193906149,226.808063011652,179.579534812923,163.572801767345,116.5
1988M04,215.742110994186,134.163017269626,185.071355049415,189.919502875869,259.345879597314,177.712493963697,223.557296719475,178.93586061995,200.237083109648,189.36581533851,132.017061626157,198.41900305133,82.5643751626658,129.126887345003,139.491832435116,312.903088213368,95.1952510738268,91.7949229505252,94.9238346539169,96.8073118836507,229.188247783594,100.699252529777,168.091839900714,266.631666797349,290.662199821855,86.0346405265754,80.7840079216108,132.690511364222,171.913802829447,116.760586940902,164.596451015864,240.504440433858,195.591320997338,304.553767748401,131.053228797228,229.62329104934,179.648558895429,172.617854434151,117.2
1988M05,256.225064674594,128.546304008639,179.697978482173,189.434602017462,266.370501151136,180.017291643685,222.400016274954,190.882895560226,199.209438083101,187.371269525209,129.904788640138,203.971075102156,87.351865928215,128.968841726089,139.744866714842,294.990024537075,93.8095736244453,94.8549923815468,91.9838472834068,95.466026347506,245.061101416007,105.663071179824,149.615645819901,291.061090717833,283.776920116554,85.9294202791812,82.484220729432,134.488666312154,173.698737497162,107.912161254199,164.784030560031,232.346663696112,198.483878643205,309.06556586681,143.655751531894,228.793551273895,181.689430600896,179.318652385777,117.5
1988M06,305.602342117915,156.752247530445,178.773876782351,205.780268755487,253.682393192688,186.404184018306,210.921933421154,197.622193384053,208.044638878675,164.571731889527,123.201007002309,205.787922146144,85.681411082601,121.823644750763,185.334769147958,268.976409292911,88.6902713746153,89.1919173454615,86.74839468379,92.2677994469483,234.993168974929,112.831219552519,155.938024310906,325.786075197901,286.39304953357,81.1686847666595,80.8645819084863,133.918799082018,206.456555090402,104.642049509367,170.336793710831,226.855089182714,229.738927689976,312.827785743033,166.127751949802,227.975609511611,194.028069992029,188.575370114147,118
1988M07,219.562788972142,152.855761720987,179.477405589521,204.911997579303,250.434313663959,182.228048778885,201.004335830629,171.506420030827,191.052500346703,157.696819709376,116.86573640999,187.564890312125,80.8732945436504,115.907887172039,194.839938390896,250.720241628131,84.6338549875024,80.0018202801047,81.2948815653327,87.3255131850467,209.208741189533,122.618088716502,158.166304394153,293.59431926252,280.090079481896,77.2271398502826,78.1346395370077,133.353740858043,266.453968753977,91.6117403212673,172.342285216404,225.897894713588,228.209521164671,300.306159480349,149.92637848163,220.103240998162,195.467534622254,177.740945492121,118.5
1988M08,228.722686924578,129.530789248137,183.72367994817,204.051022799558,224.288966088895,167.973906672392,199.261975736887,169.765150695145,175.192943536279,174.005860750498,114.266868466338,181.459299549224,82.899659391073,110.970278434355,181.969758458395,242.726385736039,84.6167174244797,80.9545681948362,81.0577623119732,84.8656417581997,195.544284097409,124.504534172722,154.627620745268,285.200278625505,252.444596443228,73.9372324392525,79.937878151474,132.793431022505,230.92585873621,92.424871001032,175.792875665347,219.734700162788,227.808348465691,306.458989823773,157.81247151301,215.988147386981,183.951393973164,171.910844147183,119
1988M09,201.363544339173,171.202461589583,182.954961622027,208.841620963843,191.112771036737,174.979910446162,196.771739919381,187.010588064836,169.471936059204,160.983064768128,112.904968185718,182.685813405747,81.1260455425087,111.804742962881,184.808403869198,202.38347630425,74.9937785977125,71.936960516388,75.6736954638453,86.2042746496277,172.408164674985,125.664769423237,156.270318245214,261.257310213792,243.041678829749,74.49329690473,78.328592456229,119.650217938655,220.235456461645,102.272212434853,177.108485666301,209.91434642599,241.312626707211,310.249466445312,159.802264435892,206.182012566058,174.006251955752,164.664605546542,119.5
1988M10,194.020522405057,147.871716624186,186.506990897554,208.144901627851,200.467842687797,168.704968019185,202.190729673991,224.879661470927,171.585724876634,148.784610555946,115.236911341064,195.929985097957,82.4660333428438,123.242622907821,184.191862071469,196.242552738107,68.7529060365531,64.7526591400225,71.4298748712522,87.7155697675651,177.997146084214,119.952106425404,155.74898273814,232.53905365552,253.906399174161,82.1140673841144,76.5475750375337,123.419990429633,206.699438596643,112.304339873871,172.805507690354,195.167875498343,244.386637633338,314.33358570971,181.984107799567,202.19858455171,171.003448003123,168.328882912631,119.9
1988M11,199.470372396736,144.070204754205,185.886851276947,210.256231930135,225.695774369464,170.284011861777,209.911198418833,252.064218064812,173.893143654402,141.869783589783,118.848277424047,205.79859455115,86.5001913570155,128.642105916299,171.658128176201,225.812844665943,72.0956002802932,64.0516554457974,72.9489296826461,94.7903906143061,171.417075324052,115.773419570546,154.662501994173,224.730967686979,239.025369393055,85.7117395643829,73.1608034360909,127.184019718168,193.055076260803,118.905776494436,173.648630206807,181.256283375331,246.335374584556,306.719089906849,185.854306318218,208.303592870328,170.733247836461,183.743647683512,120.3
1988M12,205.252162585334,134.670472635169,185.270821943801,212.353568328179,229.529240158476,186.243236568296,211.495507187448,265.987352388611,181.15323212364,141.215752214525,120.029431175265,216.912372660584,81.8543382388175,126.704715253681,177.030145327117,285.421390136563,83.9810988898357,76.062664368692,84.2929521501471,99.6801254608482,179.013396939511,114.777918536801,147.349217108952,233.399008403548,226.308891500699,84.4208712925005,79.1259845458729,128.842816337091,191.47326012999,120.4311399875,173.664845806479,176.249365611594,249.922201596116,287.013359106131,189.436430655088,207.109622370861,165.517167588962,179.422943261812,120.7
1989M01,199.455663032148,139.835451247803,175.019859979195,211.477522254217,218.24062149095,191.296988647622,204.677596840411,257.040223628079,185.912903794332,153.213256317701,114.915841597026,199.702140100103,93.3533658402325,122.60801881945,178.074587820901,297.761692228572,93.9366577419043,86.5959686995447,92.3551138153463,96.7773242177091,184.372930259369,116.660066686719,148.998899889989,242.288372706891,223.967580866614,81.6912146273016,68.3883197026045,130.382989205265,185.639276093089,118.261750188177,174.650242188952,169.671522126035,259.308384455612,285.829310594967,205.377717287245,198.669636436231,161.280251965058,166.906008321921,121.2
1989M02,180.314781835549,143.864509514749,178.226311686956,210.78187250996,224.932897808988,175.456391648113,201.463579896333,233.721453733821,184.802358340352,159.653914017885,113.484732333735,183.214878529104,88.4190707651632,121.692722445811,176.115314113188,311.136978180151,92.4131458950707,89.1340935924799,91.8468692035706,95.8006101895543,158.135339638843,115.841164929333,152.446504518873,243.155021079121,222.799133856929,84.2219347879049,72.5347264678847,132.018985620636,176.318731027286,110.948021266159,184.978960037856,165.468706944062,255.866351336576,285.520155969289,227.934605810206,189.92616546303,157.744053838818,167.938985298067,121.6
1989M03,171.095476239573,157.038427600339,173.823236877948,209.746936965721,213.1362225506,176.888180594229,196.038586842192,245.163422865422,192.832698498697,171.828433329908,111.166576442975,172.82402956829,95.8230020354799,118.68421579976,177.204592934116,285.84818570537,102.616581285993,96.4065825130022,99.1266633981509,94.5091386328519,153.176476565148,117.349430948881,155.056621865133,234.328844221984,214.509530274003,83.3820244179666,75.757130892141,131.370774561943,189.353772499432,108.161053205846,204.802228427642,162.480184402876,263.710825425782,279.974023873528,230.390194641626,190.111474866097,158.865558439657,169.024798200786,122.2
1989M04,174.040693113411,158.406478929595,172.988997386119,208.213450017962,193.160342085368,180.231097981442,192.925877518031,232.517965633972,213.835760948407,157.392989568228,116.241505358726,177.059086189551,86.1808572043825,116.285028128731,170.66691103021,252.41828708183,108.355682020961,101.516230482453,106.98496739277,93.7101597889526,127.08956408289,118.553332806658,162.813841091664,234.875868673415,210.808968150513,80.8600207309985,77.9801484145649,130.41030586084,190.507375586337,103.648506420397,236.616238873056,146.89117518214,256.384294190313,272.379829311421,193.055510298764,186.117304188464,153.568614568269,167.677390024518,123.1
1989M05,184.04879809759,155.731148666021,171.032671759084,207.203522208659,179.557543716068,173.828000642958,184.179485223017,203.243658236894,223.157163639796,152.736251411862,112.977575939733,186.49674763233,88.6503986295601,110.475448214435,172.736770743598,221.443721234011,100.178349682054,93.6433646768498,102.245586107263,89.6797649609681,145.691649196128,122.166624668981,171.977821872729,216.773373477566,197.196434651643,84.9390396115322,90.4442511508435,129.777757893851,200.736831259717,101.50700619779,234.262992451169,141.162752309887,257.827608381129,269.198081380774,188.937248682353,178.769977801452,143.643234277971,160.370983489057,123.7
1989M06,155.437787663642,126.703510265915,170.883549766939,206.535662346585,185.95970812865,153.972704013019,174.77923221763,188.234428072484,226.809559938593,152.19029973876,108.613553521601,192.25597814196,86.0154151720626,121.84847060346,166.40187606444,199.22134173784,95.0411879090115,91.8113436588128,101.365129963638,87.1014984466836,153.857979939628,123.307375190292,182.447521142122,200.380528692814,187.889028394622,108.336973534182,96.1020503481051,119.24300445216,198.256097042991,105.79305384735,228.715174557808,139.993502959529,245.751792449122,255.346806488842,177.910598034205,176.526342719335,138.894038620085,153.855517549486,124.1
1989M07,142.148281789838,139.21000507575,174.327705379341,205.872093953503,200.092031544733,107.014820728787,181.996694330937,184.65428886411,237.978337993045,160.774893025427,112.99388021593,199.130913056198,93.3122412151166,124.105167484664,157.228636988326,200.739943025764,95.382863730895,91.1643814256162,98.7930282068067,91.801680542335,150.396773203765,120.36344929787,192.849945235487,199.597059790502,176.673702562187,109.140848823134,98.6384242057315,118.859894397695,205.187155919418,115.54459592757,220.40127155998,139.543724636767,242.294054077519,258.902028696766,186.223254599119,179.504003495765,137.084808006119,154.765753262483,124.5
1989M08,145.548183746087,136.1289694075,178.197543006493,205.872093953503,191.284363743568,96.4142372763134,179.277387106135,203.563641119785,237.863663453595,163.110130966033,111.339690528084,202.01269182691,94.102814164084,123.760059193038,148.013627131248,211.124453316709,92.3094758096621,87.4685281245777,92.8524671372716,90.6382535310915,141.343297972451,119.597487337339,182.410774410774,190.89058669024,169.083901497463,110.230864407991,101.440730665033,105.769433129387,199.14136631656,109.741421827662,199.988479450813,136.695893521731,238.558319453219,252.060920467818,199.145810060768,174.775351290753,135.90530200989,149.441411723993,124.5
1989M09,138.73787189485,132.728106975454,184.705842272807,205.377209112269,168.374599024846,96.7292460271043,157.159092302088,212.157445741317,232.944718380096,170.524948513245,110.490241080546,209.001698081168,92.8345133363786,118.368639445023,150.531414311396,183.07849186581,95.7452622054129,91.9401326851176,97.4599300143078,89.7586172486779,170.811334524241,117.870278145089,175.943084693085,183.464701120999,168.747556814417,110.349648157623,100.901016333444,100.485324720597,193.953393262059,127.767522773279,189.300673610998,136.367297623842,236.919867960618,243.462880984925,187.15683379048,172.770214210331,134.24504650772,146.936273729577,124.8
1989M10,146.271698994921,132.681937701452,190.572480986015,204.394543039961,156.397713671563,83.8002706967114,148.174986335218,209.366663323513,233.680237491708,167.567544851716,112.425055909548,214.868320711472,92.5087899597705,116.851305266475,154.384878804917,169.262275213769,101.871600094606,94.0046897383076,99.4221721036003,91.9831111466358,184.091557290846,113.763653240817,165.827976737068,178.657794833982,171.568273514418,109.955962921056,92.9362600017793,96.0184427136103,196.631488648167,154.862436693808,180.482965962201,132.887430379853,237.376848588219,245.968709647425,181.33561598071,174.433975914868,133.888980090234,148.730111534247,125.4
1989M11,138.966604184727,128.523513152352,195.304285336057,203.582809350367,147.870639869318,87.1136242919219,156.590495163412,188.919737625517,232.837247947429,165.350800612372,108.360946373686,197.201563313678,85.9998072243513,115.098770260411,157.188775281626,158.369545949659,102.426777794645,93.0512390169554,98.2374772416866,97.5420839119386,250.824345477545,109.531556884812,146.696512383566,174.495200958413,169.948730894664,110.829394441374,79.0689410877198,95.6371145058518,195.579773841278,138.783157755389,155.144325463287,130.951598750775,234.84987705707,243.773315251059,163.729111283724,185.735313936345,142.118137229986,155.568324931243,125.9
1989M12,130.307462744041,134.188889083403,198.333252540921,202.938049859154,141.564608489615,89.0848036075838,159.492859022348,175.820036267448,219.354552679123,159.660900985764,113.233636468421,201.690288548762,93.2488424454151,111.151837501064,156.690948598232,142.005415409396,105.504026953938,99.0019927354307,103.979087388371,107.270979231049,208.285582159304,109.184663593015,147.315114726041,173.896668606841,167.401535657073,115.846003282483,67.5538716517546,95.3342257821594,186.885523486452,149.525874762123,152.544881721971,126.326000174106,235.685327101842,242.393680667877,164.91660478977,193.338024067974,143.812568256974,154.050072623401,126.3
1990M01,120.781278907372,137.207249858772,190.15857898715,201.028044684009,143.846468582795,92.2359938974032,159.954222475768,170.354889401811,210.515472185121,161.361061866378,115.864385850721,198.947835346059,91.3714772264488,107.313515474349,151.280664506182,112.675640257005,111.882104150145,100.647989307889,111.920992773027,111.071274413028,239.657045681727,109.069164359257,148.074628639335,171.532583177414,178.555444089781,114.738763740084,91.638035386805,85.574949782165,182.211397041665,147.303230134159,147.701193179233,125.137049584232,238.157388424539,240.714199138105,145.788687152523,191.566518579016,134.319984277443,149.843635409719,127.5
1990M02,114.482970949787,133.589492987092,167.146559665533,200.242778884462,147.172692279217,101.786592494458,152.586943808906,169.21499592395,211.81238536462,160.696067603529,119.815797258677,218.352152317881,90.8281211965967,104.880291633864,151.248935954192,110.978896079493,104.522359486519,97.0023996980155,107.405125734214,113.615887678035,205.037475295007,110.378459014528,160.32196969697,175.164665148766,192.998445574935,117.009038017578,91.2590213937496,91.1256029421862,187.808211843152,122.571946957237,137.395556053575,121.878272251309,227.363285630935,236.776789259087,156.441703964533,194.246075570906,134.840572595413,154.78977111678,128
1990M03,122.804556857281,126.089737355953,168.172778183331,199.308520196043,162.109305358914,113.31087681924,148.451196976337,187.471822874166,218.984007531422,164.657728937606,117.111247203048,295.450671006149,95.404208928073,99.2430051235354,155.56118437688,146.716798469787,95.8914892646114,88.5418665471521,98.6397336731501,108.360192584506,203.84106332256,113.810827114715,153.722921281242,169.389238108996,190.873348845247,115.871539107185,91.8515494508431,92.652935741766,189.881528745065,111.20835720717,139.295854993156,121.309633345004,220.102751864303,232.688939815069,186.094596075097,181.995626900672,128.831832881479,148.384900709895,128.6
1990M04,119.313083778838,123.504664663105,166.977239822746,198.844652422119,191.046835873653,112.770436215267,153.857406067691,191.275549589263,229.467289756159,172.177451960228,124.038683735794,232.414675373384,94.6170974832279,98.7331212632541,167.437083350606,141.194463358646,85.8775437130751,79.6098734161964,88.8632663825502,108.877687679466,253.588613829767,110.674647916202,146.466370453958,170.928688227205,191.141822176516,112.265621887293,97.3072837549432,95.3592170370675,186.813518818658,112.222629401277,141.640079703506,118.964333730031,223.714964247569,229.170714130648,187.890311515595,173.059454157052,128.076294103538,142.405838342578,128.9
1990M05,119.20631123076,127.360479013528,167.25382071238,211.598223681571,206.028071465259,110.541549348172,159.340358809917,194.899127623101,236.659469756705,170.982399074066,125.28838412422,229.275524389431,96.7792578153932,105.73221938074,171.0658734498,137.174949268107,84.964535173356,79.3733947572262,87.8590456236614,111.481456057131,293.93820864713,110.422118717566,137.7618164605,173.986468074234,196.50466257153,100.262750735866,94.5953094043534,97.1384084053483,190.275964720318,107.568204981858,139.953537378744,128.392292999055,208.95648502693,212.174536494561,197.502159530343,170.439715128661,128.231762268525,145.279621520697,129.1
1990M06,121.497980993437,142.982220156393,167.834440935728,210.29507834712,188.724723772268,105.3717839463,153.253333156677,182.634842544937,247.786387791234,167.264098637123,125.421290032979,231.177890277289,100.701449628312,110.427252449789,168.356449264504,132.004195061713,77.7748576193851,73.3744547641014,79.8540671181605,112.752821922988,306.732091100533,112.508456107936,134.280448830102,172.557972158751,191.051136533171,100.356126137221,88.2782930618083,98.4731245952404,186.246744819385,103.744638250746,134.064192613889,150.119503927709,188.744235280282,207.914559634354,189.650812148261,161.741761354433,123.548183378116,142.186122937756,129.9
1990M07,121.325510613347,138.354806571117,170.725284749915,209.328204423685,190.116958014874,102.771981480206,154.320770407493,194.824820629249,251.050576441236,164.539303962061,127.029750409169,240.562279566618,92.5750314314362,114.844721182193,160.439352759869,145.376377083098,88.1682420751031,83.2790852201164,87.7261295930596,118.721877002589,241.794496772037,111.505497558903,134.187236348156,173.274815896625,192.251131109725,97.9726077255796,92.2865983790199,84.5697415871392,178.401661073736,107.990344155408,129.69130233449,157.579988365329,173.110607501685,196.375884139714,180.192993958302,165.551836706882,121.804857658552,140.848433462785,130.5
1990M08,136.470337261441,147.369394903078,175.599347641792,207.578500587316,179.843788636873,111.269892253547,148.096529988886,206.270958751977,220.446988511775,154.967831551262,125.777349442915,238.551500634071,95.0616368245123,113.698207632114,152.014956769504,169.518624411934,139.359532768175,139.08128797753,128.600189021152,123.6844799387,234.249523583367,109.851032720066,135.144760676676,176.539475120623,196.860465116279,97.485025981193,90.7527642884262,85.7708331072411,174.467948921099,98.4886251533088,128.19048336666,154.24219035949,160.556779539437,194.734444378668,176.285410353689,178.720393267912,124.035153604413,143.739421148399,131.6
1990M09,157.221180462541,154.422710342413,177.217036751808,206.168533413516,190.725114815163,111.09932285918,147.635125627234,210.675243320349,218.949612740752,146.829994269106,123.617787441187,226.912347869549,97.4914528732327,112.932535706929,140.700362873589,166.630799400737,177.474570945491,176.556856105621,158.544316072369,121.65485572802,236.889537695817,108.784513727532,133.710539355822,177.702708900877,207.706362439667,96.8695355942669,86.3681912092478,90.8733035191452,172.979046989376,103.816037735849,123.046420427185,140.484046231354,155.956024352184,190.515926577021,166.631737479583,175.312756841388,118.316172298919,133.760979762974,132.5
1990M10,147.018998760286,152.99389432627,168.72616412882,204.777591284039,180.871493828189,106.269207059625,149.034821477391,188.768541306265,217.686489118985,140.731847544497,124.159374449907,204.403228849152,90.1695490232025,114.714426954415,136.526199961997,139.575607704401,181.611325582253,177.062956873591,168.330179623844,125.029050105411,279.432126057532,106.069465310277,144.089470416307,176.634172385509,208.371047034622,99.6655585974952,88.9600158248424,98.7128517586853,175.987577707725,122.5698335043,129.805802013568,112.957918946286,155.40133760171,181.178446014805,145.694011276609,170.216301117006,107.36599221592,122.291503567944,133.4
1990M11,121.964535023106,158.383462201902,165.031155818099,204.318105290133,186.393855998784,98.4099051610051,149.46491261856,177.444024282628,220.054501628964,137.544337396322,122.172558227408,187.843694740127,94.2179600378076,105.904886404419,136.219858451237,130.765055608217,166.693456594682,158.310784256152,150.799288740106,125.960042848083,271.709376555634,105.120382549849,139.161548166784,176.628029893859,211.273667955757,100.640768549868,88.6133133780505,98.4913569529441,177.789698255403,126.960004723852,127.803056587003,125.963808949473,152.568068255671,153.225471987803,137.309055592105,170.190531269132,101.853033494821,121.238964955217,133.7
1990M12,114.300621280899,154.928121993527,165.288786155297,203.556860486519,178.145053833739,103.879159080472,144.793052914558,169.995160978816,223.037920332085,140.322891309135,118.362837964674,166.825357033586,101.793255220004,101.975438102272,138.918018485473,123.769270822902,141.661752140035,131.597399474597,126.571804197824,123.144429048578,260.325296778289,102.915401865344,134.565325384998,173.378347686999,211.790435810642,97.8884243975609,84.6896440245109,98.1243995872476,187.870326725497,121.700836013282,119.533518524864,128.136484577992,152.494157490215,149.795933232668,135.405948347598,167.286176110938,99.1877823062967,120.167922618625,134.2
1991M01,113.352601412802,161.35119415257,167.610782001492,202.801267091988,169.957489992117,99.3832961879663,139.43138830268,166.809377243345,221.81254812888,134.513103878876,116.855191222618,159.813566571778,96.5103410418415,101.34954146709,142.661644483165,129.522194565325,117.314241946299,106.708993814267,116.274050018151,123.101114457111,292.691811507184,102.926216461415,154.886654218503,169.46426156242,205.840407144597,97.1048462266258,79.5721994463767,103.352379391109,183.455951703892,130.201510178564,118.995607747857,119.764300734228,149.461976428374,145.252910729028,128.611394030398,169.771259019863,98.1170355437338,116.234842523993,134.7
1991M02,112.520865002342,158.056154834526,176.514362421526,202.650821048152,166.139421620955,103.04863483163,138.93681320797,166.685631414529,224.745933996171,124.962894883339,118.394232789215,157.8319020575,96.9250489661865,103.908829616025,143.619167671636,130.981821056143,97.5067477415362,84.0360115519621,94.517847727857,125.046046325077,259.577850066751,105.20294644572,165.428168929653,165.511443488558,207.926969996703,96.154924395572,93.8572789022358,108.846525761257,174.018547122776,110.362509110313,118.299948163536,124.935914366057,152.801388617414,146.852532615981,126.597835954764,161.107828391367,90.4912100281636,110.154303343494,134.8
1991M03,111.847982753158,151.286441218574,167.401003922835,197.647097071654,165.592460562121,107.823133375241,136.322355469429,164.132756869436,223.024858865427,126.115385349984,108.708411279699,160.227327215202,95.067285682425,98.8220195021066,147.342937838372,131.404732839996,95.26578571479,84.7945571107806,91.6131528952448,116.472917938559,267.389569815446,104.655115533667,157.816443365405,162.372359213509,187.643786564841,95.8740088138115,89.9228995042992,111.64055795478,167.455520047878,101.763763079806,116.898302765759,123.620799477993,160.195631662577,149.129185755371,127.77003813953,160.386717971527,95.5749858724425,113.912994139298,134.8
